      #Energy        TDOS-UP        TDOS-DOWN
     -46.70453       0.00000       0.00000
     -46.53453       0.00000       0.00000
     -46.36353       0.00000       0.00000
     -46.19253       0.00000       0.00000
     -46.02253       0.00000       0.00000
     -45.85153       0.00000       0.00000
     -45.68053       0.00000       0.00000
     -45.51053       0.00000       0.00000
     -45.33953       0.00000       0.00000
     -45.16953       0.00000       0.00000
     -44.99853       0.00000       0.00000
     -44.82753       0.00000       0.00000
     -44.65753      -0.00000       0.00016
     -44.48653      -0.00000       0.05963
     -44.31653      -0.00000      -1.52754
     -44.14553      -0.00000      -7.53075
     -43.97453      -0.01323     -16.18537
     -43.80453       0.31801     -21.97701
     -43.63353       4.64814     -25.10444
     -43.46253       8.81438     -26.87469
     -43.29253       9.27957     -27.00552
     -43.12153      10.75337     -26.99976
     -42.95153      12.17667     -26.99976
     -42.78053      16.74617     -26.99872
     -42.60953      26.37673     -27.00892
     -42.43953      32.36850     -27.96026
     -42.26853      33.03271     -29.47262
     -42.09853      33.00026     -30.02242
     -41.92753      33.00024     -29.99993
     -41.75653      33.00024     -29.99986
     -41.58653      32.99995     -29.97516
     -41.41553      32.97471     -30.59269
     -41.24453      33.88901     -31.61205
     -41.07453      36.69483     -32.40184
     -40.90353      38.79002     -33.89364
     -40.73353      39.00906     -36.04258
     -40.56253      38.99947     -38.00640
     -40.39153      38.99946     -38.95194
     -40.22153      38.99946     -39.00142
     -40.05053      38.99946     -38.99940
     -39.87953      38.99946     -38.99940
     -39.70953      38.99946     -38.99940
     -39.53853      38.99946     -38.99940
     -39.36853      38.99946     -38.99940
     -39.19753      38.99946     -38.99940
     -39.02653      38.99946     -38.99940
     -38.85653      38.99946     -38.99940
     -38.68553      38.99946     -38.99940
     -38.51553      38.99946     -38.99940
     -38.34453      38.99946     -38.99940
     -38.17353      38.99946     -38.99940
     -38.00353      38.99946     -38.99940
     -37.83253      38.99946     -38.99940
     -37.66153      38.99946     -38.99940
     -37.49153      38.99946     -38.99940
     -37.32053      38.99946     -38.99940
     -37.15053      38.99946     -38.99940
     -36.97953      38.99946     -38.99940
     -36.80853      38.99946     -38.99940
     -36.63853      38.99946     -38.99940
     -36.46753      38.99946     -38.99940
     -36.29653      38.99946     -38.99940
     -36.12653      38.99946     -38.99940
     -35.95553      38.99946     -38.99940
     -35.78553      38.99946     -38.99940
     -35.61453      38.99946     -38.99940
     -35.44353      38.99946     -38.99940
     -35.27353      38.99946     -38.99940
     -35.10253      38.99946     -38.99940
     -34.93253      38.99946     -38.99940
     -34.76153      38.99946     -38.99940
     -34.59053      38.99946     -38.99940
     -34.42053      38.99946     -38.99940
     -34.24953      38.99946     -38.99940
     -34.07853      38.99946     -38.99940
     -33.90853      38.99946     -38.99940
     -33.73753      38.99946     -38.99940
     -33.56753      38.99946     -38.99940
     -33.39653      38.99946     -38.99940
     -33.22553      38.99946     -38.99940
     -33.05553      38.99946     -38.99940
     -32.88453      38.99946     -38.99940
     -32.71353      38.99946     -38.99940
     -32.54353      38.99946     -38.99940
     -32.37253      38.99946     -38.99940
     -32.20253      38.99946     -38.99940
     -32.03153      38.99946     -38.99940
     -31.86053      38.99946     -38.99940
     -31.69053      38.99946     -38.99940
     -31.51953      38.99946     -38.99940
     -31.34953      38.99946     -38.99940
     -31.17853      38.99946     -38.99940
     -31.00753      38.99946     -38.99940
     -30.83753      38.99946     -38.99940
     -30.66653      38.99946     -38.99940
     -30.49553      38.99946     -38.99940
     -30.32553      38.99946     -38.99940
     -30.15453      38.99946     -38.99940
     -29.98453      38.99946     -38.99940
     -29.81353      38.99946     -38.99940
     -29.64253      38.99946     -38.99940
     -29.47253      38.99946     -38.99940
     -29.30153      38.99946     -38.99940
     -29.13153      38.99946     -38.99940
     -28.96053      38.99946     -38.99940
     -28.78953      38.99946     -38.99940
     -28.61953      38.99946     -38.99940
     -28.44853      38.99946     -38.99940
     -28.27753      38.99946     -38.99940
     -28.10753      38.99946     -38.99940
     -27.93653      38.99946     -38.99940
     -27.76653      38.99946     -38.99940
     -27.59553      38.99946     -38.99940
     -27.42453      38.99946     -38.99940
     -27.25453      38.99946     -38.99940
     -27.08353      38.99946     -38.99940
     -26.91253      38.99946     -38.99940
     -26.74253      38.99946     -38.99940
     -26.57153      38.99946     -38.99940
     -26.40153      38.99946     -38.99940
     -26.23053      38.99946     -38.99940
     -26.05953      38.99946     -38.99940
     -25.88953      38.99946     -38.99940
     -25.71853      38.99946     -38.99940
     -25.54853      38.99946     -38.99940
     -25.37753      38.99946     -38.99940
     -25.20653      38.99946     -38.99940
     -25.03653      38.99946     -38.99940
     -24.86553      38.99946     -38.99940
