      #Energy        TDOS-UP        TDOS-DOWN
     -10.73255       0.00000       0.00000
     -10.56155       0.00000       0.00000
     -10.39155       0.00000       0.00000
     -10.22155       0.00000       0.00000
     -10.05155       0.00000       0.00000
      -9.88155       0.00000       0.00000
      -9.71055       0.00000       0.00000
      -9.54055       0.00000       0.00000
      -9.37055      -0.00000       0.00000
      -9.20055      -0.00000       0.00000
      -9.03055      -0.00000       0.00000
      -8.85955      -0.00000       0.00000
      -8.68955      -0.00014       0.00054
      -8.51955      -0.09770       0.16520
      -8.34955       2.79100      -4.39500
      -8.17955       3.33800      -1.68500
      -8.00855       1.28800      -0.34710
      -7.83855       1.82800      -1.96100
      -7.66855       0.63680      -0.99840
      -7.49855       2.94400      -1.41000
      -7.32855       0.84980      -2.87400
      -7.15755       1.13600      -0.04756
      -6.98755       4.06000      -1.79200
      -6.81755       4.06400      -4.37600
      -6.64755       2.60700      -3.47000
      -6.47755       3.70600      -2.37700
      -6.30755       1.56900      -4.26400
      -6.13655       4.32700      -0.79690
      -5.96655       6.43600      -4.12800
      -5.79655       4.04800      -6.57500
      -5.62655       5.93900      -2.14700
      -5.45655       6.53500      -6.21500
      -5.28555       8.26500      -2.81500
      -5.11555      10.36000      -8.42200
      -4.94555      16.60000      -7.39800
      -4.77555      20.57000      -7.40800
      -4.60555      33.87000      -6.36900
      -4.43455      34.19000      -8.09100
      -4.26455      42.54000     -11.99000
      -4.09455      57.87000     -17.50000
      -3.92455      48.61000     -18.61000
      -3.75455      44.50000     -24.13000
      -3.58355      64.78000     -16.26000
      -3.41355      80.14000     -27.48000
      -3.24355      69.83000     -32.56000
      -3.07355      65.27000     -32.80000
      -2.90355      69.46000     -32.08000
      -2.73355      64.83000     -34.24000
      -2.56255      70.00000     -35.79000
      -2.39255      68.35000     -47.52000
      -2.22255      59.24000     -52.38000
      -2.05255      46.18000     -51.48000
      -1.88255      48.74000     -51.30000
      -1.71155      51.92000     -53.52000
      -1.54155      68.04000     -61.67000
      -1.37155      84.23000     -64.17000
      -1.20155      94.18000     -67.17000
      -1.03155      79.73000     -59.71000
      -0.86055      59.73000     -49.24000
      -0.69055      47.86000     -40.99000
      -0.52055      41.60000     -36.06000
      -0.35055      37.62000     -27.72000
      -0.18055      39.85000     -31.11000
      -0.00955      28.77000     -32.90000
       0.16045      28.55000     -44.79000
       0.33045      32.67000     -55.27000
       0.50045      38.44000     -56.23000
       0.67045      35.35000     -64.03000
       0.84145      38.35000     -75.13000
       1.01145      36.72000     -72.18000
       1.18145       7.58200     -87.03000
       1.35145      -0.29980     -95.03000
       1.52145      -0.00075     -99.40000
       1.69145      -0.00000     -81.14000
       1.86245      -0.00000     -62.35000
       2.03245       0.00000     -35.14000
       2.20245       0.00000      -5.06100
       2.37245       0.00000       0.21230
       2.54245       0.00000       0.00028
       2.71345       0.00000       0.00000
       2.88345       0.00000       0.00000
       3.05345       0.00000       0.00000
       3.22345       0.00000       0.00000
       3.39345       0.00000       0.00000
       3.56445       0.00000       0.00000
       3.73445       0.00000       0.00000
       3.90445       0.00000       0.00000
       4.07445       0.00000       0.00000
       4.24445       0.00000       0.00000
       4.41545       0.00000       0.00000
