Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,x_left_edge,x_right_edge,Corrosion_Depth_Ratio
167,285,288,112,399,0.010
168,286,288,112,399,0.007
169,286,287,113,399,0.003
170,286,287,113,399,0.003
171,0,287,113,399,0.000
172,0,287,113,399,0.000
173,0,287,113,399,0.000
174,0,287,113,399,0.000
175,0,287,113,399,0.000
176,0,287,113,399,0.000
177,0,287,113,399,0.000
178,0,287,113,399,0.000
179,0,287,113,399,0.000
180,0,286,114,399,0.000
181,0,285,114,398,0.000
182,0,285,114,398,0.000
183,0,285,114,398,0.000
184,0,285,114,398,0.000
185,0,285,114,398,0.000
186,0,284,114,397,0.000
187,0,284,114,397,0.000
188,0,284,114,397,0.000
189,0,284,114,397,0.000
190,0,283,115,397,0.000
191,0,282,115,396,0.000
192,0,282,115,396,0.000
193,0,282,115,396,0.000
194,0,282,115,396,0.000
195,0,282,115,396,0.000
196,0,281,115,395,0.000
197,0,281,115,395,0.000
198,0,281,115,395,0.000
199,0,281,115,395,0.000
200,0,281,115,395,0.000
201,0,280,116,395,0.000
202,0,279,116,394,0.000
203,0,279,116,394,0.000
204,0,279,116,394,0.000
205,0,279,116,394,0.000
206,0,279,116,394,0.000
207,0,279,116,394,0.000
208,0,279,116,394,0.000
209,0,278,116,393,0.000
210,0,278,116,393,0.000
211,0,278,116,393,0.000
212,0,277,117,393,0.000
213,0,277,117,393,0.000
214,0,277,117,393,0.000
215,0,277,117,393,0.000
216,0,277,117,393,0.000
217,0,276,117,392,0.000
218,0,276,117,392,0.000
219,0,276,117,392,0.000
220,0,276,117,392,0.000
221,0,276,117,392,0.000
222,0,275,118,392,0.000
223,0,275,118,392,0.000
224,0,275,118,392,0.000
225,0,274,118,391,0.000
226,0,274,118,391,0.000
227,0,274,118,391,0.000
228,0,274,118,391,0.000
229,0,274,118,391,0.000
230,0,274,118,391,0.000
231,0,274,118,391,0.000
232,0,273,118,390,0.000
233,0,272,119,390,0.000
234,0,272,119,390,0.000
235,0,272,119,390,0.000
236,0,272,119,390,0.000
237,0,272,119,390,0.000
238,0,272,119,390,0.000
239,0,272,119,390,0.000
240,0,272,119,390,0.000
241,270,272,119,390,0.007
242,270,272,119,390,0.007
243,269,271,120,390,0.007
244,0,271,120,390,0.000
245,0,271,120,390,0.000
246,0,271,120,390,0.000
247,0,271,120,390,0.000
248,0,271,120,390,0.000
249,0,271,120,390,0.000
250,0,271,120,390,0.000
251,0,271,120,390,0.000
252,0,271,120,390,0.000
253,0,272,120,391,0.000
254,0,271,121,391,0.000
255,0,271,121,391,0.000
256,0,271,121,391,0.000
257,0,271,121,391,0.000
258,0,271,121,391,0.000
259,0,271,121,391,0.000
260,0,271,121,391,0.000
261,0,271,121,391,0.000
262,0,271,121,391,0.000
263,0,271,121,391,0.000
264,0,271,121,391,0.000
265,0,271,121,391,0.000
266,0,271,121,391,0.000
267,0,271,121,391,0.000
268,0,271,121,391,0.000
269,0,271,121,391,0.000
270,0,271,121,391,0.000
271,0,271,121,391,0.000
272,0,271,121,391,0.000
273,0,271,121,391,0.000
274,265,271,121,391,0.022
275,0,271,121,391,0.000
276,0,271,121,391,0.000
277,0,271,121,391,0.000
278,0,271,121,391,0.000
279,0,271,121,391,0.000
280,0,271,121,391,0.000
281,0,271,121,391,0.000
282,0,271,121,391,0.000
283,0,271,121,391,0.000
284,0,271,121,391,0.000
285,0,271,121,391,0.000
286,0,271,121,391,0.000
287,0,271,121,391,0.000
288,259,272,121,392,0.048
289,258,272,121,392,0.051
290,258,272,121,392,0.051
291,258,272,121,392,0.051
292,258,272,121,392,0.051
293,259,272,121,392,0.048
294,0,272,121,392,0.000
295,0,272,121,392,0.000
296,0,272,121,392,0.000
297,0,272,121,392,0.000
298,0,272,121,392,0.000
299,0,272,121,392,0.000
300,245,272,121,392,0.099
301,245,272,121,392,0.099
302,245,272,121,392,0.099
303,0,272,121,392,0.000
304,0,272,121,392,0.000
305,0,272,121,392,0.000
306,0,272,121,392,0.000
307,244,272,121,392,0.103
308,0,272,121,392,0.000
309,0,272,121,392,0.000
310,0,272,121,392,0.000
311,0,272,121,392,0.000
312,0,272,121,392,0.000
313,0,272,121,392,0.000
314,0,272,121,392,0.000
315,0,272,121,392,0.000
316,0,272,121,392,0.000
317,0,272,121,392,0.000
318,0,272,121,392,0.000
319,0,272,121,392,0.000
320,0,272,121,392,0.000
321,0,272,121,392,0.000
322,0,272,121,392,0.000
323,0,272,121,392,0.000
324,0,272,121,392,0.000
325,0,272,121,392,0.000
326,0,273,120,392,0.000
327,0,273,120,392,0.000
328,0,273,120,392,0.000
329,0,273,120,392,0.000
330,0,273,120,392,0.000
331,0,273,120,392,0.000
332,0,273,120,392,0.000
333,0,273,120,392,0.000
334,0,273,120,392,0.000
335,0,273,120,392,0.000
336,0,273,120,392,0.000
337,0,273,120,392,0.000
338,0,273,120,392,0.000
339,0,273,120,392,0.000
340,0,273,120,392,0.000
341,0,273,120,392,0.000
342,0,273,120,392,0.000
343,0,273,120,392,0.000
344,0,273,120,392,0.000
345,0,273,120,392,0.000
346,0,273,120,392,0.000
347,0,273,120,392,0.000
348,0,273,120,392,0.000
349,0,273,120,392,0.000
350,0,273,120,392,0.000
351,0,273,120,392,0.000
352,0,273,120,392,0.000
353,0,273,120,392,0.000
354,0,273,120,392,0.000
355,0,273,120,392,0.000
356,0,273,120,392,0.000
357,0,273,120,392,0.000
358,0,273,120,392,0.000
359,0,273,120,392,0.000
360,0,273,120,392,0.000
361,0,273,120,392,0.000
362,0,273,120,392,0.000
363,0,273,120,392,0.000
364,0,273,120,392,0.000
365,0,273,120,392,0.000
366,0,273,120,392,0.000
367,0,273,120,392,0.000
368,0,273,120,392,0.000
369,0,273,120,392,0.000
370,0,273,120,392,0.000
371,0,273,120,392,0.000
372,0,273,120,392,0.000
373,0,273,120,392,0.000
374,0,273,120,392,0.000
375,0,273,120,392,0.000
376,0,273,120,392,0.000
377,0,273,120,392,0.000
378,0,273,120,392,0.000
379,0,273,120,392,0.000
380,271,273,120,392,0.007
381,0,273,120,392,0.000
382,0,273,120,392,0.000
383,0,273,120,392,0.000
384,0,273,120,392,0.000
385,0,273,120,392,0.000
386,0,273,120,392,0.000
387,0,273,120,392,0.000
388,0,273,120,392,0.000
389,0,273,120,392,0.000
390,0,273,120,392,0.000
391,0,273,120,392,0.000
392,0,273,120,392,0.000
393,0,273,120,392,0.000
394,0,273,120,392,0.000
395,0,273,120,392,0.000
396,0,273,120,392,0.000
397,0,273,120,392,0.000
398,0,273,120,392,0.000
399,0,273,120,392,0.000
400,0,273,120,392,0.000
401,0,273,120,392,0.000
402,0,273,120,392,0.000
403,0,273,120,392,0.000
404,0,273,120,392,0.000
405,0,273,120,392,0.000
406,0,273,120,392,0.000
407,0,273,120,392,0.000
408,0,273,120,392,0.000
409,0,273,120,392,0.000
410,0,273,120,392,0.000
411,0,273,120,392,0.000
412,0,273,120,392,0.000
413,0,273,120,392,0.000
414,0,273,120,392,0.000
415,271,273,120,392,0.007
416,269,273,120,392,0.015
417,268,273,120,392,0.018
418,268,273,120,392,0.018
419,268,273,120,392,0.018
420,268,273,120,392,0.018
421,268,273,120,392,0.018
422,268,273,120,392,0.018
423,268,273,120,392,0.018
424,269,273,120,392,0.015
425,269,273,120,392,0.015
426,0,273,120,392,0.000
427,0,273,120,392,0.000
428,0,273,120,392,0.000
429,0,273,120,392,0.000
430,0,273,120,392,0.000
431,0,273,120,392,0.000
432,0,273,120,392,0.000
433,0,273,120,392,0.000
434,0,273,120,392,0.000
435,0,273,120,392,0.000
436,0,273,120,392,0.000
437,0,273,120,392,0.000
438,0,273,120,392,0.000
439,0,272,120,391,0.000
440,0,272,120,391,0.000
441,0,272,120,391,0.000
442,268,272,120,391,0.015
443,267,272,120,391,0.018
444,267,272,120,391,0.018
445,267,272,120,391,0.018
446,267,272,120,391,0.018
447,267,272,120,391,0.018
448,0,271,120,390,0.000
449,0,271,120,390,0.000
450,268,271,120,390,0.011
451,267,271,120,390,0.015
452,266,271,120,390,0.018
453,266,271,120,390,0.018
454,265,271,120,390,0.022
455,265,271,120,390,0.022
456,264,271,120,390,0.026
457,264,270,120,389,0.022
458,264,270,120,389,0.022
459,265,271,119,389,0.022
460,266,271,119,389,0.018
461,267,271,119,389,0.015
462,267,271,119,389,0.015
463,268,271,119,389,0.011
464,268,271,119,389,0.011
465,268,271,119,389,0.011
466,0,270,119,388,0.000
467,0,270,119,388,0.000
468,0,270,119,388,0.000
469,267,270,119,388,0.011
470,266,270,119,388,0.015
471,266,270,119,388,0.015
472,265,270,119,388,0.019
473,265,270,119,388,0.019
474,264,270,119,388,0.022
475,264,269,119,387,0.019
476,264,269,119,387,0.019
477,264,269,119,387,0.019
478,264,269,119,387,0.019
479,264,269,119,387,0.019
480,263,269,119,387,0.022
481,263,269,119,387,0.022
482,263,269,119,387,0.022
483,263,269,119,387,0.022
484,263,268,119,386,0.019
485,264,268,119,386,0.015
486,251,268,119,386,0.063
487,251,268,119,386,0.063
488,251,268,119,386,0.063
489,251,268,119,386,0.063
490,252,268,119,386,0.060
491,253,268,119,386,0.056
492,261,268,119,386,0.026
493,260,268,119,386,0.030
494,260,268,119,386,0.030
495,259,268,119,386,0.034
496,260,268,119,386,0.030
497,260,268,119,386,0.030
498,263,268,119,386,0.019
499,264,268,119,386,0.015
500,265,268,119,386,0.011
501,265,268,119,386,0.011
502,265,268,119,386,0.011
503,265,268,119,386,0.011
504,265,268,119,386,0.011
505,265,267,119,385,0.007
506,265,267,119,385,0.007
507,265,267,119,385,0.007
508,265,267,119,385,0.007
509,265,267,119,385,0.007
510,265,267,119,385,0.007
511,248,267,119,385,0.071
512,247,267,119,385,0.075
513,247,267,119,385,0.075
514,247,267,119,385,0.075
515,247,267,119,385,0.075
516,248,267,119,385,0.071
517,251,267,119,385,0.060
518,265,267,119,385,0.007
519,266,267,119,385,0.004
520,266,267,119,385,0.004
521,266,267,119,385,0.004
522,266,267,119,385,0.004
523,251,267,119,385,0.060
524,265,267,119,385,0.007
525,265,267,119,385,0.007
526,264,267,119,385,0.011
527,264,267,119,385,0.011
528,264,267,119,385,0.011
529,264,267,119,385,0.011
530,264,267,119,385,0.011
531,239,267,119,385,0.105
532,238,267,119,385,0.109
533,237,267,119,385,0.112
534,237,267,119,385,0.112
535,237,267,119,385,0.112
536,239,267,119,385,0.105
537,0,266,119,384,0.000
538,0,266,119,384,0.000
539,0,266,119,384,0.000
540,0,266,119,384,0.000
541,265,266,119,384,0.004
542,264,266,119,384,0.008
543,264,266,119,384,0.008
544,264,266,119,384,0.008
545,263,266,119,384,0.011
546,263,266,119,384,0.011
547,263,266,119,384,0.011
548,263,266,119,384,0.011
549,263,266,119,384,0.011
550,263,266,119,384,0.011
551,264,266,119,384,0.008
552,0,266,119,384,0.000
553,0,266,119,384,0.000
554,265,266,119,384,0.004
555,265,266,119,384,0.004
556,265,266,119,384,0.004
557,265,266,119,384,0.004
558,264,266,119,384,0.008
559,264,266,119,384,0.008
560,256,266,119,384,0.038
561,256,266,119,384,0.038
562,256,266,119,384,0.038
563,264,265,120,384,0.004
564,264,265,120,384,0.004
565,264,265,120,384,0.004
566,264,265,120,384,0.004
567,263,265,120,384,0.008
568,262,265,120,384,0.011
569,262,264,120,383,0.008
570,262,264,120,383,0.008
571,261,264,120,383,0.011
572,261,264,120,383,0.011
573,260,264,120,383,0.015
574,260,264,120,383,0.015
575,261,264,120,383,0.011
576,261,264,120,383,0.011
577,261,264,120,383,0.011
578,261,264,120,383,0.011
579,262,264,120,383,0.008
580,262,264,120,383,0.008
581,261,264,120,383,0.011
582,260,264,120,383,0.015
583,260,264,120,383,0.015
584,260,264,120,383,0.015
585,260,264,120,383,0.015
586,260,264,120,383,0.015
587,260,264,120,383,0.015
588,260,264,120,383,0.015
589,260,264,120,383,0.015
590,260,264,120,383,0.015
591,260,264,120,383,0.015
592,261,264,120,383,0.011
593,261,264,120,383,0.011
594,262,264,120,383,0.008
595,0,264,120,383,0.000
596,0,264,120,383,0.000
597,262,264,120,383,0.008
598,260,264,120,383,0.015
599,260,264,120,383,0.015
600,260,264,120,383,0.015
601,260,263,120,382,0.011
602,261,263,120,382,0.008
603,262,263,120,382,0.004
604,262,263,120,382,0.004
605,262,263,120,382,0.004
606,261,263,120,382,0.008
607,261,263,120,382,0.008
608,261,263,120,382,0.008
609,262,263,120,382,0.004
610,262,263,120,382,0.004
611,0,263,120,382,0.000
612,0,263,120,382,0.000
613,0,263,120,382,0.000
614,0,263,120,382,0.000
615,262,263,120,382,0.004
616,261,263,120,382,0.008
617,261,263,120,382,0.008
618,0,263,120,382,0.000
619,255,263,120,382,0.030
620,254,263,120,382,0.034
621,254,263,120,382,0.034
622,255,263,120,382,0.030
623,259,263,120,382,0.015
624,258,263,120,382,0.019
625,258,263,120,382,0.019
626,257,263,120,382,0.023
627,256,263,120,382,0.027
628,256,263,120,382,0.027
629,256,264,120,383,0.030
630,259,264,120,383,0.019
631,259,264,120,383,0.019
632,258,264,120,383,0.023
633,258,264,120,383,0.023
634,258,264,120,383,0.023
635,258,264,120,383,0.023
636,258,264,120,383,0.023
637,258,264,120,383,0.023
638,258,264,120,383,0.023
639,259,264,120,383,0.019
640,258,263,121,383,0.019
641,258,263,121,383,0.019
642,258,263,121,383,0.019
643,258,263,121,383,0.019
644,258,263,121,383,0.019
645,258,263,121,383,0.019
646,257,263,121,383,0.023
647,257,263,121,383,0.023
648,258,263,121,383,0.019
649,259,263,121,383,0.015
650,259,263,121,383,0.015
651,259,263,121,383,0.015
652,259,264,121,384,0.019
653,259,264,121,384,0.019
654,258,264,121,384,0.023
655,255,264,121,384,0.034
656,255,264,121,384,0.034
657,258,264,121,384,0.023
658,258,264,121,384,0.023
659,258,264,121,384,0.023
660,251,264,121,384,0.049
661,251,264,121,384,0.049
662,258,264,121,384,0.023
663,258,264,121,384,0.023
664,259,264,121,384,0.019
665,261,264,121,384,0.011
666,261,264,121,384,0.011
667,261,264,121,384,0.011
668,260,264,121,384,0.015
669,260,264,121,384,0.015
670,259,264,121,384,0.019
671,259,264,121,384,0.019
672,258,264,121,384,0.023
673,258,264,121,384,0.023
674,258,264,121,384,0.023
675,257,264,121,384,0.027
676,257,265,121,385,0.030
677,257,265,121,385,0.030
678,258,265,121,385,0.026
679,259,265,121,385,0.023
680,261,265,121,385,0.015
681,261,265,121,385,0.015
682,261,265,121,385,0.015
683,261,265,121,385,0.015
684,260,265,121,385,0.019
685,260,265,121,385,0.019
686,261,265,121,385,0.015
687,261,265,121,385,0.015
688,262,265,121,385,0.011
689,262,265,121,385,0.011
690,263,265,121,385,0.008
691,263,265,121,385,0.008
692,0,265,121,385,0.000
693,0,265,121,385,0.000
694,263,265,121,385,0.008
695,263,265,121,385,0.008
696,263,265,121,385,0.008
697,263,265,121,385,0.008
698,261,265,121,385,0.015
699,260,265,121,385,0.019
700,260,266,121,386,0.023
701,260,266,121,386,0.023
702,260,266,121,386,0.023
703,261,266,121,386,0.019
704,261,266,121,386,0.019
705,262,266,121,386,0.015
706,0,266,121,386,0.000
707,0,266,121,386,0.000
708,0,266,121,386,0.000
709,264,266,121,386,0.008
710,263,266,121,386,0.011
711,263,266,121,386,0.011
712,259,266,121,386,0.026
713,259,266,121,386,0.026
714,263,266,121,386,0.011
715,263,266,121,386,0.011
716,263,266,121,386,0.011
717,263,265,122,386,0.008
718,263,265,122,386,0.008
719,264,265,122,386,0.004
720,0,265,122,386,0.000
721,0,265,122,386,0.000
722,0,265,122,386,0.000
723,0,266,122,387,0.000
724,263,266,122,387,0.011
725,262,266,122,387,0.015
726,262,266,122,387,0.015
727,261,266,122,387,0.019
728,261,266,122,387,0.019
729,261,266,122,387,0.019
730,261,266,122,387,0.019
731,261,266,122,387,0.019
732,261,266,122,387,0.019
733,261,266,122,387,0.019
734,262,266,122,387,0.015
735,263,266,122,387,0.011
736,264,266,122,387,0.008
737,0,266,122,387,0.000
738,0,266,122,387,0.000
739,264,266,122,387,0.008
740,264,266,122,387,0.008
741,264,266,122,387,0.008
742,0,266,122,387,0.000
743,0,266,122,387,0.000
744,0,266,122,387,0.000
745,0,266,122,387,0.000
746,265,266,122,387,0.004
747,265,267,122,388,0.007
748,265,267,122,388,0.007
749,265,267,122,388,0.007
750,265,267,122,388,0.007
751,253,267,122,388,0.052
752,252,267,122,388,0.056
753,250,267,122,388,0.064
754,250,267,122,388,0.064
755,250,267,122,388,0.064
756,250,267,122,388,0.064
757,0,267,122,388,0.000
758,0,267,122,388,0.000
759,0,267,122,388,0.000
760,0,267,122,388,0.000
761,0,267,122,388,0.000
762,0,267,122,388,0.000
763,0,267,122,388,0.000
764,0,267,122,388,0.000
765,0,267,122,388,0.000
766,0,267,122,388,0.000
767,266,267,122,388,0.004
768,266,267,122,388,0.004
769,266,267,122,388,0.004
770,266,267,122,388,0.004
771,266,267,122,388,0.004
772,265,267,122,388,0.007
773,265,267,122,388,0.007
774,266,267,122,388,0.004
775,266,267,122,388,0.004
776,266,267,122,388,0.004
777,260,267,122,388,0.026
778,259,267,122,388,0.030
779,259,266,122,387,0.026
780,261,266,122,387,0.019
781,0,266,122,387,0.000
782,0,266,122,387,0.000
783,265,266,122,387,0.004
784,264,266,122,387,0.008
785,264,266,122,387,0.008
786,264,266,122,387,0.008
787,264,266,122,387,0.008
788,264,266,122,387,0.008
789,264,266,122,387,0.008
790,264,266,122,387,0.008
791,264,266,122,387,0.008
792,263,266,122,387,0.011
793,263,266,122,387,0.011
794,262,265,123,387,0.011
795,262,265,123,387,0.011
796,262,265,123,387,0.011
797,263,265,123,387,0.008
798,0,265,123,387,0.000
799,0,265,123,387,0.000
800,0,265,123,387,0.000
801,0,265,123,387,0.000
802,0,265,123,387,0.000
803,0,265,123,387,0.000
804,0,265,123,387,0.000
805,0,265,123,387,0.000
806,0,265,123,387,0.000
807,264,265,123,387,0.004
808,264,265,123,387,0.004
809,264,265,123,387,0.004
810,264,265,123,387,0.004
811,263,265,123,387,0.008
812,264,265,123,387,0.004
813,264,265,123,387,0.004
814,264,265,123,387,0.004
815,0,265,123,387,0.000
816,264,265,123,387,0.004
817,264,265,123,387,0.004
818,263,264,123,386,0.004
819,263,264,123,386,0.004
820,262,264,123,386,0.008
821,262,264,123,386,0.008
822,261,264,123,386,0.011
823,261,264,123,386,0.011
824,262,264,123,386,0.008
825,262,264,123,386,0.008
826,263,264,123,386,0.004
827,263,264,123,386,0.004
828,262,264,123,386,0.008
829,262,264,123,386,0.008
830,262,264,123,386,0.008
831,261,264,123,386,0.011
832,261,264,123,386,0.011
833,262,264,123,386,0.008
834,0,264,123,386,0.000
835,263,264,123,386,0.004
836,262,264,123,386,0.008
837,263,264,123,386,0.004
838,263,264,123,386,0.004
839,0,264,123,386,0.000
840,0,264,123,386,0.000
841,0,264,123,386,0.000
842,0,264,123,386,0.000
843,0,264,123,386,0.000
844,0,264,123,386,0.000
845,257,264,123,386,0.027
846,257,264,123,386,0.027
847,0,264,123,386,0.000
848,262,264,123,386,0.008
849,262,264,123,386,0.008
850,262,264,123,386,0.008
851,261,264,123,386,0.011
852,261,264,123,386,0.011
853,261,264,123,386,0.011
854,261,264,123,386,0.011
855,261,264,123,386,0.011
856,261,264,123,386,0.011
857,260,264,123,386,0.015
858,260,264,123,386,0.015
859,259,264,123,386,0.019
860,259,264,123,386,0.019
861,259,264,123,386,0.019
862,259,264,123,386,0.019
863,259,264,123,386,0.019
864,260,264,123,386,0.015
865,260,264,123,386,0.015
866,261,264,123,386,0.011
867,261,264,123,386,0.011
868,261,264,123,386,0.011
869,261,264,123,386,0.011
870,262,264,123,386,0.008
871,262,264,123,386,0.008
872,262,264,123,386,0.008
873,262,264,123,386,0.008
874,262,264,123,386,0.008
875,262,264,123,386,0.008
876,263,264,123,386,0.004
877,263,264,123,386,0.004
878,251,264,123,386,0.049
879,249,264,123,386,0.057
880,249,264,123,386,0.057
881,249,263,124,386,0.053
882,251,263,124,386,0.046
883,0,263,124,386,0.000
884,261,263,124,386,0.008
885,260,263,124,386,0.011
886,259,263,124,386,0.015
887,259,263,124,386,0.015
888,259,263,124,386,0.015
889,259,263,124,386,0.015
890,259,263,124,386,0.015
891,259,263,124,386,0.015
892,259,263,124,386,0.015
893,259,263,124,386,0.015
894,260,263,124,386,0.011
895,0,263,124,386,0.000
896,0,263,124,386,0.000
897,0,263,124,386,0.000
898,0,263,124,386,0.000
899,261,263,124,386,0.008
900,260,263,124,386,0.011
901,260,263,124,386,0.011
902,260,263,124,386,0.011
903,261,263,124,386,0.008
904,261,263,124,386,0.008
905,260,263,124,386,0.011
906,260,263,124,386,0.011
907,260,263,124,386,0.011
908,260,263,124,386,0.011
909,260,263,124,386,0.011
910,260,263,124,386,0.011
911,260,263,124,386,0.011
912,262,263,124,386,0.004
913,0,263,124,386,0.000
914,262,263,124,386,0.004
915,262,263,124,386,0.004
916,262,263,124,386,0.004
917,262,263,124,386,0.004
918,262,263,124,386,0.004
919,262,263,124,386,0.004
920,262,263,124,386,0.004
921,0,263,124,386,0.000
922,0,263,124,386,0.000
923,0,263,124,386,0.000
924,0,263,124,386,0.000
925,0,263,124,386,0.000
926,0,263,124,386,0.000
927,0,263,124,386,0.000
928,0,263,124,386,0.000
929,261,263,124,386,0.008
930,261,263,124,386,0.008
931,260,263,124,386,0.011
932,260,263,124,386,0.011
933,260,263,124,386,0.011
934,260,263,124,386,0.011
935,261,263,124,386,0.008
936,254,262,124,385,0.031
937,253,262,124,385,0.034
938,253,262,124,385,0.034
939,254,262,124,385,0.031
940,256,262,124,385,0.023
941,0,262,124,385,0.000
942,261,262,124,385,0.004
943,259,262,124,385,0.011
944,258,262,124,385,0.015
945,258,262,124,385,0.015
946,257,262,124,385,0.019
947,257,262,124,385,0.019
948,257,262,124,385,0.019
949,257,262,124,385,0.019
950,257,262,124,385,0.019
951,257,262,124,385,0.019
952,257,262,124,385,0.019
953,257,262,124,385,0.019
954,258,262,124,385,0.015
955,258,262,124,385,0.015
956,258,262,124,385,0.015
957,246,262,124,385,0.061
958,246,262,124,385,0.061
959,246,262,124,385,0.061
960,246,262,124,385,0.061
961,261,262,124,385,0.004
962,261,262,124,385,0.004
963,260,262,124,385,0.008
964,260,262,124,385,0.008
965,260,262,124,385,0.008
966,260,262,124,385,0.008
967,260,262,124,385,0.008
968,260,262,124,385,0.008
969,260,262,124,385,0.008
970,259,262,124,385,0.011
971,258,262,124,385,0.015
972,257,262,124,385,0.019
973,256,262,124,385,0.023
974,255,262,124,385,0.027
975,255,262,124,385,0.027
976,255,262,124,385,0.027
977,255,262,124,385,0.027
978,255,262,124,385,0.027
979,243,262,124,385,0.073
980,242,261,125,385,0.073
981,242,261,125,385,0.073
982,255,261,125,385,0.023
983,256,261,125,385,0.019
984,256,261,125,385,0.019
985,256,261,125,385,0.019
986,256,261,125,385,0.019
987,256,261,125,385,0.019
988,256,261,125,385,0.019
989,255,261,125,385,0.023
