Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,x_left_edge,x_right_edge,Corrosion_Depth_Ratio
194,257,261,151,411,0.015
195,257,261,151,411,0.015
196,258,261,151,411,0.011
197,259,261,151,411,0.008
198,259,261,151,411,0.008
199,259,261,151,411,0.008
200,258,260,152,411,0.008
201,257,260,152,411,0.012
202,258,260,152,411,0.008
203,0,260,152,411,0.000
204,0,260,152,411,0.000
205,0,260,152,411,0.000
206,0,260,152,411,0.000
207,0,260,152,411,0.000
208,0,260,152,411,0.000
209,0,261,152,412,0.000
210,0,261,152,412,0.000
211,258,261,152,412,0.011
212,258,261,152,412,0.011
213,258,261,152,412,0.011
214,258,261,152,412,0.011
215,258,261,152,412,0.011
216,259,261,152,412,0.008
217,259,261,152,412,0.008
218,259,261,152,412,0.008
219,259,261,152,412,0.008
220,259,261,152,412,0.008
221,259,261,152,412,0.008
222,259,261,152,412,0.008
223,259,261,152,412,0.008
224,259,261,152,412,0.008
225,0,261,152,412,0.000
226,259,261,152,412,0.008
227,0,261,152,412,0.000
228,259,261,152,412,0.008
229,259,262,152,413,0.011
230,259,262,152,413,0.011
231,259,262,152,413,0.011
232,259,262,152,413,0.011
233,259,262,152,413,0.011
234,0,262,152,413,0.000
235,0,262,152,413,0.000
236,260,262,152,413,0.008
237,260,262,152,413,0.008
238,260,262,152,413,0.008
239,0,262,152,413,0.000
240,0,262,152,413,0.000
241,0,262,152,413,0.000
242,260,262,152,413,0.008
243,260,262,152,413,0.008
244,260,262,152,413,0.008
245,260,261,153,413,0.004
246,0,261,153,413,0.000
247,0,261,153,413,0.000
248,0,262,153,414,0.000
249,0,262,153,414,0.000
250,0,262,153,414,0.000
251,0,262,153,414,0.000
252,0,262,153,414,0.000
253,260,262,153,414,0.008
254,260,262,153,414,0.008
255,259,262,153,414,0.011
256,259,262,153,414,0.011
257,259,262,153,414,0.011
258,259,262,153,414,0.011
259,260,262,153,414,0.008
260,260,262,153,414,0.008
261,260,262,153,414,0.008
262,261,262,153,414,0.004
263,261,262,153,414,0.004
264,0,262,153,414,0.000
265,0,262,153,414,0.000
266,260,262,153,414,0.008
267,259,263,153,415,0.015
268,258,263,153,415,0.019
269,258,263,153,415,0.019
270,259,263,153,415,0.015
271,260,263,153,415,0.011
272,260,263,153,415,0.011
273,261,263,153,415,0.008
274,262,263,153,415,0.004
275,262,263,153,415,0.004
276,0,263,153,415,0.000
277,0,263,153,415,0.000
278,0,263,153,415,0.000
279,0,263,153,415,0.000
280,0,263,153,415,0.000
281,261,263,153,415,0.008
282,260,263,153,415,0.011
283,260,263,153,415,0.011
284,260,263,153,415,0.011
285,260,263,153,415,0.011
286,261,263,153,415,0.008
287,261,263,153,415,0.008
288,257,263,153,415,0.023
289,256,262,154,415,0.023
290,260,262,154,415,0.008
291,261,262,154,415,0.004
292,261,262,154,415,0.004
293,0,262,154,415,0.000
294,0,262,154,415,0.000
295,0,262,154,415,0.000
296,260,262,154,415,0.008
297,260,262,154,415,0.008
298,0,262,154,415,0.000
299,0,262,154,415,0.000
300,0,262,154,415,0.000
301,0,262,154,415,0.000
302,0,262,154,415,0.000
303,0,262,154,415,0.000
304,260,262,154,415,0.008
305,259,262,154,415,0.011
306,259,262,154,415,0.011
307,259,262,154,415,0.011
308,259,262,154,415,0.011
309,258,262,154,415,0.015
310,253,262,154,415,0.034
311,258,262,154,415,0.015
312,258,262,154,415,0.015
313,258,262,154,415,0.015
314,258,262,154,415,0.015
315,258,262,154,415,0.015
316,258,262,154,415,0.015
317,258,262,154,415,0.015
318,259,262,154,415,0.011
319,260,263,153,415,0.011
320,260,263,153,415,0.011
321,261,263,153,415,0.008
322,261,263,153,415,0.008
323,261,263,153,415,0.008
324,261,263,153,415,0.008
325,261,263,153,415,0.008
326,262,263,153,415,0.004
327,262,263,153,415,0.004
328,262,263,153,415,0.004
329,0,263,153,415,0.000
330,0,263,153,415,0.000
331,0,263,153,415,0.000
332,253,263,153,415,0.038
333,252,263,153,415,0.042
334,252,263,153,415,0.042
335,253,263,153,415,0.038
336,261,264,152,415,0.011
337,260,264,152,415,0.015
338,260,264,152,415,0.015
339,256,264,152,415,0.030
340,255,264,152,415,0.034
341,255,264,152,415,0.034
342,250,264,152,415,0.053
343,249,263,152,414,0.053
344,249,263,152,414,0.053
345,249,263,152,414,0.053
346,260,263,152,414,0.011
347,248,263,152,414,0.057
348,258,263,152,414,0.019
349,257,263,152,414,0.023
350,255,263,152,414,0.030
351,254,263,152,414,0.034
352,254,264,151,414,0.038
353,254,264,151,414,0.038
354,254,264,151,414,0.038
355,254,264,151,414,0.038
356,255,264,151,414,0.034
357,259,264,151,414,0.019
358,263,264,151,414,0.004
359,263,264,151,414,0.004
360,0,264,151,414,0.000
361,0,264,151,414,0.000
362,0,264,151,414,0.000
363,0,264,151,414,0.000
364,0,264,151,414,0.000
365,0,264,151,414,0.000
366,263,264,151,414,0.004
367,263,264,151,414,0.004
368,263,264,151,414,0.004
369,261,265,150,414,0.015
370,261,265,150,414,0.015
371,261,265,150,414,0.015
372,261,265,150,414,0.015
373,262,265,150,414,0.011
374,262,265,150,414,0.011
375,263,265,150,414,0.008
376,0,265,150,414,0.000
377,0,265,150,414,0.000
378,249,265,150,414,0.060
379,246,265,150,414,0.072
380,243,265,150,414,0.083
381,242,265,150,414,0.087
382,242,265,150,414,0.087
383,242,265,150,414,0.087
384,242,265,150,414,0.087
385,242,266,149,414,0.090
386,242,266,149,414,0.090
387,241,266,149,414,0.094
388,242,266,149,414,0.090
389,242,266,149,414,0.090
390,243,266,149,414,0.086
391,265,266,149,414,0.004
392,265,266,149,414,0.004
393,264,266,149,414,0.008
394,265,266,149,414,0.004
395,265,266,149,414,0.004
396,0,266,149,414,0.000
397,0,266,149,414,0.000
398,0,266,149,414,0.000
399,0,266,149,414,0.000
400,0,266,149,414,0.000
401,265,266,149,414,0.004
402,266,267,148,414,0.004
403,0,267,148,414,0.000
404,0,267,148,414,0.000
405,0,267,148,414,0.000
406,0,267,148,414,0.000
407,0,267,148,414,0.000
408,0,267,148,414,0.000
409,0,267,148,414,0.000
410,0,267,148,414,0.000
411,0,267,148,414,0.000
412,0,268,148,415,0.000
413,0,268,148,415,0.000
414,0,268,148,415,0.000
415,0,268,148,415,0.000
416,0,268,148,415,0.000
417,0,268,148,415,0.000
418,0,269,147,415,0.000
419,0,269,147,415,0.000
420,0,269,147,415,0.000
421,0,270,147,416,0.000
422,0,270,147,416,0.000
423,0,270,147,416,0.000
424,268,270,147,416,0.007
425,0,270,147,416,0.000
426,0,270,147,416,0.000
427,0,270,147,416,0.000
428,0,270,147,416,0.000
429,0,270,147,416,0.000
430,0,271,147,417,0.000
431,0,271,147,417,0.000
432,0,271,147,417,0.000
433,0,271,147,417,0.000
434,0,271,147,417,0.000
435,0,272,146,417,0.000
436,0,272,146,417,0.000
437,0,272,146,417,0.000
438,0,272,146,417,0.000
439,0,273,146,418,0.000
440,0,273,146,418,0.000
441,0,273,146,418,0.000
442,0,273,146,418,0.000
443,0,273,146,418,0.000
444,0,273,146,418,0.000
445,271,273,146,418,0.007
446,270,272,147,418,0.007
447,0,272,147,418,0.000
448,0,272,147,418,0.000
449,0,273,147,419,0.000
450,0,273,147,419,0.000
451,0,273,147,419,0.000
452,0,273,147,419,0.000
453,0,272,148,419,0.000
454,0,272,148,419,0.000
455,0,272,148,419,0.000
456,0,272,148,419,0.000
457,0,272,148,419,0.000
458,0,272,148,419,0.000
459,269,272,149,420,0.011
460,269,272,149,420,0.011
461,0,272,149,420,0.000
462,0,272,149,420,0.000
463,0,272,149,420,0.000
464,0,272,149,420,0.000
465,267,271,150,420,0.015
466,267,271,150,420,0.015
467,266,271,150,420,0.018
468,265,271,150,420,0.022
469,264,272,150,421,0.029
470,265,272,150,421,0.026
471,0,272,150,421,0.000
472,0,271,151,421,0.000
473,0,271,151,421,0.000
474,0,271,151,421,0.000
475,0,271,151,421,0.000
476,0,271,151,421,0.000
477,0,271,151,421,0.000
478,0,270,152,421,0.000
479,0,270,152,421,0.000
480,0,271,152,422,0.000
481,0,271,152,422,0.000
482,0,271,152,422,0.000
483,0,271,152,422,0.000
484,0,271,152,422,0.000
485,0,270,153,422,0.000
486,0,270,153,422,0.000
487,0,270,153,422,0.000
488,0,270,153,422,0.000
489,0,270,153,422,0.000
490,0,271,153,423,0.000
491,0,270,154,423,0.000
492,0,270,154,423,0.000
493,0,270,154,423,0.000
494,0,270,154,423,0.000
495,268,270,154,423,0.007
496,268,270,154,423,0.007
497,266,269,155,423,0.011
498,266,268,155,422,0.007
499,266,268,155,422,0.007
500,266,268,155,422,0.007
501,266,268,155,422,0.007
502,266,268,155,422,0.007
503,0,267,155,421,0.000
504,0,266,156,421,0.000
505,0,266,156,421,0.000
506,0,266,156,421,0.000
507,0,266,156,421,0.000
508,0,265,156,420,0.000
509,0,265,156,420,0.000
510,0,264,157,420,0.000
511,0,264,157,420,0.000
512,0,264,157,420,0.000
513,0,263,157,419,0.000
514,0,263,157,419,0.000
515,0,263,157,419,0.000
516,0,263,157,419,0.000
517,0,262,158,419,0.000
518,260,262,158,419,0.008
519,0,262,158,419,0.000
520,259,262,158,419,0.011
521,259,262,158,419,0.011
522,259,262,158,419,0.011
523,258,261,159,419,0.011
524,259,261,159,419,0.008
525,0,261,159,419,0.000
526,0,261,159,419,0.000
527,0,261,159,419,0.000
528,0,261,159,419,0.000
529,0,260,160,419,0.000
530,0,260,160,419,0.000
531,0,260,160,419,0.000
532,0,260,160,419,0.000
533,0,260,160,419,0.000
534,0,260,160,419,0.000
535,0,260,160,419,0.000
536,0,259,161,419,0.000
537,0,259,161,419,0.000
538,0,259,161,419,0.000
539,0,259,161,419,0.000
540,0,259,161,419,0.000
541,0,259,161,419,0.000
542,0,259,161,419,0.000
543,0,259,161,419,0.000
544,0,259,161,419,0.000
545,0,259,161,419,0.000
546,0,259,161,419,0.000
547,0,259,161,419,0.000
548,0,259,161,419,0.000
549,0,259,161,419,0.000
550,0,259,161,419,0.000
551,0,259,161,419,0.000
552,0,259,161,419,0.000
553,0,259,161,419,0.000
554,0,260,160,419,0.000
555,0,260,160,419,0.000
556,0,260,160,419,0.000
557,0,260,160,419,0.000
558,0,260,160,419,0.000
559,0,259,160,418,0.000
560,0,259,160,418,0.000
561,0,259,160,418,0.000
562,0,259,160,418,0.000
563,0,259,160,418,0.000
564,0,259,160,418,0.000
565,0,259,160,418,0.000
566,0,259,160,418,0.000
567,0,259,160,418,0.000
568,0,259,160,418,0.000
569,0,259,160,418,0.000
570,0,259,160,418,0.000
571,0,259,160,418,0.000
572,0,259,160,418,0.000
573,0,259,160,418,0.000
574,0,259,160,418,0.000
575,0,259,160,418,0.000
576,0,259,160,418,0.000
577,0,259,160,418,0.000
578,0,259,160,418,0.000
579,0,259,160,418,0.000
580,0,259,160,418,0.000
581,0,259,160,418,0.000
582,0,259,160,418,0.000
583,0,260,159,418,0.000
584,0,260,159,418,0.000
585,0,260,159,418,0.000
586,0,260,159,418,0.000
587,0,260,159,418,0.000
588,0,260,159,418,0.000
589,0,260,159,418,0.000
590,0,260,159,418,0.000
591,0,260,159,418,0.000
592,0,260,159,418,0.000
593,0,260,159,418,0.000
594,0,260,159,418,0.000
595,0,260,159,418,0.000
596,0,260,159,418,0.000
597,0,260,159,418,0.000
598,0,259,159,417,0.000
599,0,259,159,417,0.000
600,0,259,159,417,0.000
601,0,259,159,417,0.000
602,0,259,159,417,0.000
603,0,259,159,417,0.000
604,0,259,159,417,0.000
605,0,259,159,417,0.000
606,0,259,159,417,0.000
607,0,259,159,417,0.000
608,0,259,159,417,0.000
609,0,259,159,417,0.000
610,0,259,159,417,0.000
611,0,259,159,417,0.000
612,0,260,158,417,0.000
613,0,260,158,417,0.000
614,0,260,158,417,0.000
615,0,260,158,417,0.000
616,0,260,158,417,0.000
617,0,260,158,417,0.000
618,0,260,158,417,0.000
619,0,260,158,417,0.000
620,0,260,158,417,0.000
621,0,260,158,417,0.000
622,0,260,158,417,0.000
623,0,260,158,417,0.000
624,0,260,158,417,0.000
625,0,260,158,417,0.000
626,0,260,158,417,0.000
627,0,260,158,417,0.000
628,0,260,158,417,0.000
629,0,260,158,417,0.000
630,0,260,158,417,0.000
631,0,260,158,417,0.000
632,0,260,158,417,0.000
633,0,260,158,417,0.000
634,0,260,158,417,0.000
635,0,260,158,417,0.000
636,0,260,158,417,0.000
637,0,260,158,417,0.000
638,0,259,158,416,0.000
639,0,259,158,416,0.000
640,0,259,158,416,0.000
641,0,260,157,416,0.000
642,0,260,157,416,0.000
643,0,260,157,416,0.000
644,0,260,157,416,0.000
645,0,260,157,416,0.000
646,0,260,157,416,0.000
647,0,260,157,416,0.000
648,0,260,157,416,0.000
649,0,260,157,416,0.000
650,0,260,157,416,0.000
651,0,260,157,416,0.000
652,0,260,157,416,0.000
653,0,260,157,416,0.000
654,0,260,157,416,0.000
655,0,260,157,416,0.000
656,0,260,157,416,0.000
657,0,260,157,416,0.000
658,0,260,157,416,0.000
659,0,260,157,416,0.000
660,0,260,157,416,0.000
661,0,260,157,416,0.000
662,0,260,157,416,0.000
663,0,260,157,416,0.000
664,0,260,157,416,0.000
665,0,260,157,416,0.000
666,0,260,157,416,0.000
667,0,260,157,416,0.000
668,0,260,157,416,0.000
669,0,260,157,416,0.000
670,0,261,156,416,0.000
671,0,261,156,416,0.000
672,0,261,156,416,0.000
673,0,261,156,416,0.000
674,0,261,156,416,0.000
675,0,261,156,416,0.000
676,0,261,156,416,0.000
677,0,260,156,415,0.000
678,0,260,156,415,0.000
679,0,260,156,415,0.000
680,0,260,156,415,0.000
681,0,260,156,415,0.000
682,0,260,156,415,0.000
683,0,260,156,415,0.000
684,0,260,156,415,0.000
685,0,260,156,415,0.000
686,0,260,156,415,0.000
687,0,260,156,415,0.000
688,0,260,156,415,0.000
689,0,260,156,415,0.000
690,0,260,156,415,0.000
691,0,260,156,415,0.000
692,0,260,156,415,0.000
693,0,260,156,415,0.000
694,0,260,156,415,0.000
695,0,260,156,415,0.000
696,254,260,156,415,0.023
697,254,260,156,415,0.023
698,0,260,156,415,0.000
699,0,261,155,415,0.000
700,0,261,155,415,0.000
701,0,261,155,415,0.000
702,0,261,155,415,0.000
703,0,261,155,415,0.000
704,260,261,155,415,0.004
705,260,261,155,415,0.004
706,260,261,155,415,0.004
707,260,261,155,415,0.004
708,260,262,155,416,0.008
709,260,262,155,416,0.008
710,260,262,155,416,0.008
711,260,262,155,416,0.008
712,260,262,155,416,0.008
713,261,262,155,416,0.004
714,261,262,155,416,0.004
715,0,262,155,416,0.000
716,0,262,155,416,0.000
717,261,262,155,416,0.004
718,0,262,155,416,0.000
719,0,261,156,416,0.000
720,0,261,156,416,0.000
721,0,261,156,416,0.000
722,0,261,156,416,0.000
723,0,261,156,416,0.000
724,0,261,156,416,0.000
725,0,261,156,416,0.000
726,0,261,156,416,0.000
727,0,261,156,416,0.000
728,260,261,156,416,0.004
729,260,261,156,416,0.004
730,260,261,156,416,0.004
731,259,261,157,417,0.008
732,259,261,157,417,0.008
733,259,261,157,417,0.008
734,259,261,157,417,0.008
735,259,261,157,417,0.008
736,259,261,157,417,0.008
737,259,261,157,417,0.008
738,259,261,157,417,0.008
739,0,261,157,417,0.000
740,0,261,157,417,0.000
741,0,261,157,417,0.000
742,259,261,157,417,0.008
743,258,260,158,417,0.008
744,257,260,158,417,0.012
745,257,260,158,417,0.012
746,256,260,158,417,0.015
747,256,260,158,417,0.015
748,256,260,158,417,0.015
749,256,260,158,417,0.015
750,256,260,158,417,0.015
751,256,260,158,417,0.015
752,257,260,158,417,0.012
753,0,260,158,417,0.000
754,258,261,158,418,0.011
755,257,261,158,418,0.015
756,256,260,159,418,0.015
757,255,260,159,418,0.019
758,255,260,159,418,0.019
759,256,260,159,418,0.015
760,256,260,159,418,0.015
761,257,260,159,418,0.012
762,258,260,159,418,0.008
763,0,260,159,418,0.000
764,0,260,159,418,0.000
765,0,260,159,418,0.000
766,257,260,159,418,0.012
767,257,260,159,418,0.012
768,256,259,160,418,0.012
769,257,259,160,418,0.008
770,257,259,160,418,0.008
771,257,259,160,418,0.008
772,257,259,160,418,0.008
773,258,259,160,418,0.004
774,258,259,160,418,0.004
775,258,259,160,418,0.004
776,258,259,160,418,0.004
777,256,260,160,419,0.015
778,255,260,160,419,0.019
779,254,260,160,419,0.023
780,253,259,161,419,0.023
781,253,259,161,419,0.023
782,254,259,161,419,0.019
783,0,259,161,419,0.000
784,0,259,161,419,0.000
785,252,259,161,419,0.027
786,252,259,161,419,0.027
787,252,259,161,419,0.027
788,251,259,161,419,0.031
789,251,259,161,419,0.031
790,252,259,161,419,0.027
791,252,259,161,419,0.027
792,252,259,161,419,0.027
793,253,259,161,419,0.023
794,254,259,161,419,0.019
795,0,259,161,419,0.000
796,0,259,161,419,0.000
797,0,259,161,419,0.000
798,257,259,161,419,0.008
799,257,259,161,419,0.008
800,256,260,161,420,0.015
801,256,260,161,420,0.015
802,256,260,161,420,0.015
803,256,260,161,420,0.015
804,256,260,161,420,0.015
805,256,260,161,420,0.015
806,256,260,161,420,0.015
807,256,260,161,420,0.015
808,257,260,161,420,0.012
809,0,260,161,420,0.000
810,0,260,161,420,0.000
811,0,260,161,420,0.000
812,0,260,161,420,0.000
813,0,261,160,420,0.000
814,0,261,160,420,0.000
815,0,261,160,420,0.000
816,0,261,160,420,0.000
817,0,261,160,420,0.000
818,0,261,160,420,0.000
819,0,261,160,420,0.000
820,0,261,160,420,0.000
821,0,261,160,420,0.000
822,0,261,160,420,0.000
823,0,262,160,421,0.000
824,0,262,160,421,0.000
825,260,262,160,421,0.008
826,260,262,160,421,0.008
827,260,262,160,421,0.008
828,260,262,160,421,0.008
829,0,262,160,421,0.000
830,0,262,160,421,0.000
831,0,262,160,421,0.000
832,0,262,160,421,0.000
833,0,262,160,421,0.000
834,0,262,160,421,0.000
835,0,262,160,421,0.000
836,261,262,160,421,0.004
837,261,262,160,421,0.004
838,261,262,160,421,0.004
839,0,262,160,421,0.000
840,0,262,160,421,0.000
841,0,262,160,421,0.000
842,0,262,160,421,0.000
843,261,262,160,421,0.004
844,261,262,160,421,0.004
845,261,263,160,422,0.008
846,0,263,160,422,0.000
847,0,263,160,422,0.000
848,0,263,160,422,0.000
849,0,263,160,422,0.000
850,0,263,160,422,0.000
851,0,263,160,422,0.000
852,0,263,160,422,0.000
853,0,263,160,422,0.000
854,0,263,160,422,0.000
855,0,263,160,422,0.000
856,0,263,160,422,0.000
857,0,263,160,422,0.000
858,0,263,160,422,0.000
859,0,263,160,422,0.000
860,0,263,160,422,0.000
861,0,263,160,422,0.000
862,0,263,160,422,0.000
863,0,263,160,422,0.000
864,0,263,160,422,0.000
865,0,263,160,422,0.000
866,0,264,159,422,0.000
867,0,264,159,422,0.000
868,0,265,159,423,0.000
869,0,265,159,423,0.000
870,0,265,159,423,0.000
871,0,265,159,423,0.000
872,0,265,159,423,0.000
873,0,265,159,423,0.000
874,0,265,159,423,0.000
875,0,265,159,423,0.000
876,0,265,159,423,0.000
877,0,265,159,423,0.000
878,0,265,159,423,0.000
879,264,265,159,423,0.004
880,263,265,159,423,0.008
881,263,265,159,423,0.008
882,263,265,159,423,0.008
883,263,265,159,423,0.008
884,263,264,159,422,0.004
885,0,264,159,422,0.000
886,0,264,159,422,0.000
887,0,264,159,422,0.000
888,263,264,159,422,0.004
889,0,264,159,422,0.000
890,0,264,159,422,0.000
891,0,264,159,422,0.000
892,0,263,159,421,0.000
893,0,263,159,421,0.000
894,0,263,159,421,0.000
895,0,263,159,421,0.000
896,0,263,159,421,0.000
897,0,263,159,421,0.000
898,0,263,159,421,0.000
899,0,263,159,421,0.000
900,0,262,159,420,0.000
901,0,262,159,420,0.000
902,0,262,159,420,0.000
903,0,262,159,420,0.000
904,0,262,159,420,0.000
905,0,262,159,420,0.000
906,0,262,159,420,0.000
907,0,262,159,420,0.000
908,0,261,159,419,0.000
909,260,261,159,419,0.004
910,260,261,159,419,0.004
911,0,261,159,419,0.000
912,252,261,159,419,0.034
913,252,261,159,419,0.034
914,252,262,159,420,0.038
915,0,262,159,420,0.000
916,0,262,159,420,0.000
917,0,262,159,420,0.000
918,224,262,159,420,0.145
919,222,263,159,421,0.156
920,262,264,158,421,0.008
921,262,264,158,421,0.008
922,263,264,158,421,0.004
923,0,264,158,421,0.000
924,0,265,158,422,0.000
925,264,265,158,422,0.004
926,264,265,158,422,0.004
927,263,265,158,422,0.008
928,239,265,158,422,0.098
929,239,265,158,422,0.098
930,239,265,158,422,0.098
931,239,264,158,421,0.095
932,240,264,158,421,0.091
933,241,264,158,421,0.087
934,261,264,158,421,0.011
935,261,264,158,421,0.011
936,261,264,158,421,0.011
937,261,264,158,421,0.011
938,261,264,158,421,0.011
939,261,264,158,421,0.011
940,259,263,158,420,0.015
941,262,263,158,420,0.004
942,261,263,158,420,0.008
943,261,263,158,420,0.008
944,262,263,158,420,0.004
945,0,263,158,420,0.000
946,0,263,158,420,0.000
947,0,263,158,420,0.000
948,0,263,158,420,0.000
949,0,263,158,420,0.000
950,0,262,158,419,0.000
951,0,262,158,419,0.000
952,0,262,158,419,0.000
953,0,262,158,419,0.000
954,0,262,158,419,0.000
955,0,262,158,419,0.000
956,0,262,158,419,0.000
957,0,262,158,419,0.000
958,0,262,158,419,0.000
959,0,261,158,418,0.000
960,0,261,158,418,0.000
961,0,261,158,418,0.000
962,0,261,158,418,0.000
963,0,261,158,418,0.000
964,0,261,158,418,0.000
965,0,261,158,418,0.000
966,0,261,158,418,0.000
967,0,261,158,418,0.000
968,0,260,158,417,0.000
969,0,260,158,417,0.000
970,0,260,158,417,0.000
971,0,260,158,417,0.000
972,0,260,158,417,0.000
973,0,261,157,417,0.000
974,0,261,157,417,0.000
975,0,261,157,417,0.000
976,0,261,157,417,0.000
977,0,261,157,417,0.000
978,0,260,157,416,0.000
979,0,260,157,416,0.000
980,0,260,157,416,0.000
981,0,260,157,416,0.000
982,0,260,157,416,0.000
983,0,260,157,416,0.000
984,0,260,157,416,0.000
985,0,260,157,416,0.000
986,0,260,157,416,0.000
987,0,259,157,415,0.000
988,0,259,157,415,0.000
989,0,259,157,415,0.000
