      #Energy        TDOS-UP        TDOS-DOWN
     -12.26355      47.00004     -47.00119
     -12.09355      47.00004     -47.00119
     -11.92355      47.00004     -47.00119
     -11.75355      47.00004     -47.00119
     -11.58255      47.00004     -47.00119
     -11.41255      47.00004     -47.00119
     -11.24255      47.00004     -47.00119
     -11.07255      47.00004     -47.00119
     -10.90255      47.00004     -47.00119
     -10.73255      47.00004     -47.00119
     -10.56155      47.00004     -47.00119
     -10.39155      47.00004     -47.00119
     -10.22155      47.00004     -47.00119
     -10.05155      47.00004     -47.00119
      -9.88155      47.00004     -47.00119
      -9.71055      47.00004     -47.00119
      -9.54055      47.00004     -47.00119
      -9.37055      47.00004     -47.00119
      -9.20055      47.00004     -47.00119
      -9.03055      47.00004     -47.00119
      -8.85955      47.00004     -47.00119
      -8.68955      47.00003     -47.00115
      -8.51955      46.99170     -46.98705
      -8.34955      47.22089     -47.34698
      -8.17955      47.74244     -47.86436
      -8.00855      48.13609     -48.03729
      -7.83855      48.40125     -48.23370
      -7.66855      48.61100     -48.48553
      -7.49855      48.91571     -48.69047
      -7.32855      49.23854     -49.05502
      -7.15755      49.40753     -49.30363
      -6.98755      49.84968     -49.46017
      -6.81755      50.54100     -49.98504
      -6.64755      51.10867     -50.65270
      -6.47755      51.64588     -51.15026
      -6.30755      52.09476     -51.71538
      -6.13655      52.59648     -52.14604
      -5.96655      53.51237     -52.56513
      -5.79655      54.40451     -53.47590
      -5.62655      55.25436     -54.21811
      -5.45655      56.31584     -54.92968
      -5.28555      57.57526     -55.69809
      -5.11555      59.16017     -56.65431
      -4.94555      61.45435     -58.00052
      -4.77555      64.61735     -59.26045
      -4.60555      69.24996     -60.43281
      -4.43455      75.04157     -61.66330
      -4.26455      81.57095     -63.37210
      -4.09455      90.11541     -65.88157
      -3.92455      99.17639     -68.95438
      -3.75455     107.09965     -72.59136
      -3.58355     116.39890     -76.02838
      -3.41355     128.73096     -79.75046
      -3.24355     141.49275     -84.85960
      -3.07355     152.98917     -90.42145
      -2.90355     164.45411     -95.94246
      -2.73355     175.88160    -101.58600
      -2.56255     187.35505    -107.54525
      -2.39255     199.12803    -114.63457
      -2.22255     209.98538    -123.13562
      -2.05255     218.95617    -131.97366
      -1.88255     227.03344    -140.71979
      -1.71155     235.59917    -149.63951
      -1.54155     245.80724    -159.44168
      -1.37155     258.76476    -170.15011
      -1.20155     273.94667    -181.32657
      -1.03155     288.74565    -192.12351
      -0.86055     300.61309    -201.39468
      -0.69055     309.76853    -209.07286
      -0.52055     317.38119    -215.62948
      -0.35055     324.12246    -221.05688
      -0.18055     330.71482    -226.06305
      -0.00955     336.55409    -231.51003
       0.16045     341.43177    -238.12111
       0.33045     346.64132    -246.63578
       0.50045     352.69247    -256.12394
       0.67045     358.97168    -266.35754
       0.84145     365.24323    -278.19945
       1.01145     371.63136    -290.73489
       1.18145     375.40127    -304.28297
       1.35145     376.02095    -319.77548
       1.52145     375.99538    -336.32063
       1.69145     375.99531    -351.68379
       1.86245     375.99531    -363.89417
       2.03245     375.99531    -372.19014
       2.20245     375.99531    -375.61107
       2.37245     375.99531    -376.02367
       2.54245     375.99531    -376.00558
       2.71345     375.99531    -376.00556
       2.88345     375.99531    -376.00556
       3.05345     375.99531    -376.00556
       3.22345     375.99531    -376.00556
       3.39345     375.99531    -376.00556
       3.56445     375.99531    -376.00556
       3.73445     375.99531    -376.00556
       3.90445     375.99531    -376.00556
       4.07445     375.99531    -376.00556
       4.24445     375.99531    -376.00556
       4.41545     375.99531    -376.00556
