====== H (3000) into Fe-Ni-Cr-Al-Nb+Pb-4Bi      =======
        SRIM-2008.04
==================================================
      ION and final RECOIL ATOM Distributions     
 See  SRIM Outputs\TDATA.txt for calculation details
==================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
----------------------------------------------------------------
  There are NO RECOILS unless a full TRIM calculation is made.   
----------------------------------------------------------------
See file :  SRIM Outputs\TDATA.txt   for details of calculation
 Ion    =  H   Energy = 3000  keV
============= TARGET MATERIAL ======================================
Layer  1 : Fe-Ni-Cr-Al-Nb
Layer Width =     3.E+05 A   Layer # 1- Density = 8.424E22 atoms/cm3 = 7.365 g/cm3
  Layer # 1- Fe = 47.2 Atomic Percent = 50.1 Mass Percent
  Layer # 1- Cr = 15.9 Atomic Percent = 15.7 Mass Percent
  Layer # 1- Al = 7.75 Atomic Percent = 3.97 Mass Percent
  Layer # 1- Ni = 22.2 Atomic Percent = 24.7 Mass Percent
  Layer # 1- Cu = 2.47 Atomic Percent = 2.98 Mass Percent
  Layer # 1- Mg = 4.09 Atomic Percent = 1.88 Mass Percent
  Layer # 1- Nb = .337 Atomic Percent = .594 Mass Percent
Layer  2 : Pb-4Bi
Layer Width =     3.E+05 A   Layer # 2- Density = 3.278E22 atoms/cm3 = 11.28 g/cm3
  Layer # 2- Pb = 96.0 Atomic Percent = 95.9 Mass Percent
  Layer # 2- Bi = 3.96 Atomic Percent = 4.00 Mass Percent
====================================================================
 Total Ions calculated =99689.00
 Ion Average Range =   415.4E+03 A   Straggling =   201.1E+02 A
 Ion Lateral Range =   269.6E+02 A   Straggling =   355.2E+02 A
 Ion Radial  Range =   423.4E+02 A   Straggling =   270.6E+02 A
====================================================================
 Transmitted Ions =;  Backscattered Ions =15
 (These are not included in Skewne- and Kurtosis below.)

 Range Skewne- = -004.8436  &= [-(X-Rp)^3]/[N*Straggle^3]
 Range Kurtosis = 053.1601  &= [-(X-Rp)^4]/[N*Straggle^4]
 Statistical definitions above are those used in VLSI implant modelling.
====================================================================
=================================================================
  Table Distribution Units are >>>  (Atoms/cm3) / (Atoms/cm2)  <<<  
=================================================================
   DEPTH          H       Recoil     
264000.E+00  2.3710E+00  0.0000E+00
269500.E+00  3.4653E+00  0.0000E+00
275000.E+00  5.2892E+00  0.0000E+00
280500.E+00  4.3772E+00  0.0000E+00
286000.E+00  4.1949E+00  0.0000E+00
291500.E+00  5.6539E+00  0.0000E+00
297000.E+00  7.8426E+00  0.0000E+00
302500.E+00  1.0396E+01  0.0000E+00
308000.E+00  1.0943E+01  0.0000E+00
313500.E+00  1.0761E+01  0.0000E+00
319000.E+00  1.1673E+01  0.0000E+00
324500.E+00  1.2585E+01  0.0000E+00
330000.E+00  1.4591E+01  0.0000E+00
335500.E+00  1.9698E+01  0.0000E+00
341000.E+00  2.2798E+01  0.0000E+00
346500.E+00  2.2616E+01  0.0000E+00
352000.E+00  3.2100E+01  0.0000E+00
357500.E+00  3.5930E+01  0.0000E+00
363000.E+00  4.6691E+01  0.0000E+00
368500.E+00  6.2376E+01  0.0000E+00
374000.E+00  8.9734E+01  0.0000E+00
379500.E+00  1.2147E+02  0.0000E+00
385000.E+00  1.6852E+02  0.0000E+00
390500.E+00  2.6683E+02  0.0000E+00
396000.E+00  4.4320E+02  0.0000E+00
401500.E+00  8.0031E+02  0.0000E+00
407000.E+00  1.3989E+03  0.0000E+00
412500.E+00  2.3004E+03  0.0000E+00
418000.E+00  3.0055E+03  0.0000E+00
423500.E+00  3.3550E+03  0.0000E+00
429000.E+00  2.7593E+03  0.0000E+00
434500.E+00  1.7564E+03  0.0000E+00
440000.E+00  8.7089E+02  0.0000E+00
445500.E+00  3.3504E+02  0.0000E+00
451000.E+00  1.0049E+02  0.0000E+00
456500.E+00  1.6779E+01  0.0000E+00
462000.E+00  2.5534E+00  0.0000E+00
467500.E+00  1.8239E-01  0.0000E+00
473000.E+00  3.6477E-01  0.0000E+00
478500.E+00  0.0000E+00  0.0000E+00
484000.E+00  0.0000E+00  0.0000E+00
489500.E+00  0.0000E+00  0.0000E+00
495000.E+00  0.0000E+00  0.0000E+00
500500.E+00  0.0000E+00  0.0000E+00
506000.E+00  0.0000E+00  0.0000E+00
511500.E+00  0.0000E+00  0.0000E+00
517000.E+00  0.0000E+00  0.0000E+00
522500.E+00  0.0000E+00  0.0000E+00
528000.E+00  0.0000E+00  0.0000E+00
533500.E+00  0.0000E+00  0.0000E+00
539000.E+00  0.0000E+00  0.0000E+00
544500.E+00  0.0000E+00  0.0000E+00
550000.E+00  0.0000E+00  0.0000E+00
