====== H (3000) into Fe-Ni-Cr-Al-Nb+Pb-4Bi      =======
        SRIM-2008.04
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer  1 : Fe-Ni-Cr-Al-Nb
Layer Width =     3.E+05 A ;
  Layer # 1- Density = 8.424E22 atoms/cm3 = 7.365 g/cm3
  Layer # 1- Fe = 47.2 Atomic Percent = 50.1 Mass Percent
  Layer # 1- Cr = 15.9 Atomic Percent = 15.7 Mass Percent
  Layer # 1- Al = 7.75 Atomic Percent = 3.97 Mass Percent
  Layer # 1- Ni = 22.2 Atomic Percent = 24.7 Mass Percent
  Layer # 1- Cu = 2.47 Atomic Percent = 2.98 Mass Percent
  Layer # 1- Mg = 4.09 Atomic Percent = 1.88 Mass Percent
  Layer # 1- Nb = .337 Atomic Percent = .594 Mass Percent
Layer  2 : Pb-4Bi
Layer Width =     3.E+05 A ;
  Layer # 2- Density = 3.278E22 atoms/cm3 = 11.28 g/cm3
  Layer # 2- Pb = 96.0 Atomic Percent = 95.9 Mass Percent
  Layer # 2- Bi = 3.96 Atomic Percent = 4.00 Mass Percent
====================================================================
 Total Ions calculated =99724.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
352000.E+00  3149.60E-08  5190.33E-08  
357500.E+00  3369.12E-08  5894.13E-08  
363000.E+00  3644.60E-08  6221.65E-08  
368500.E+00  4027.48E-08  6416.26E-08  
374000.E+00  4437.16E-08  7445.68E-08  
379500.E+00  4975.00E-08  7702.41E-08  
385000.E+00  5740.39E-08  8472.82E-08  
390500.E+00  6739.33E-08  9180.81E-08  
396000.E+00  8383.50E-08  1023.63E-07  
401500.E+00  1086.22E-07  1214.20E-07  
407000.E+00  1420.10E-07  1377.58E-07  
412500.E+00  1793.19E-07  1503.46E-07  
418000.E+00  1967.58E-07  1434.99E-07  
423500.E+00  1848.16E-07  1155.71E-07  
429000.E+00  1370.75E-07  7740.83E-08  
434500.E+00  7810.10E-08  3940.03E-08  
440000.E+00  3607.23E-08  1568.30E-08  
445500.E+00  1266.59E-08  5561.20E-09  
451000.E+00  3467.75E-09  1555.73E-09  
456500.E+00  5433.18E-10  1995.60E-10  
462000.E+00  7110.53E-11  5472.57E-11  
467500.E+00  1093.93E-11  1082.90E-11  
473000.E+00  1093.93E-11  0000.00E+00  
478500.E+00  0000.00E+00  0000.00E+00  
484000.E+00  0000.00E+00  0000.00E+00  
489500.E+00  0000.00E+00  0000.00E+00  
495000.E+00  0000.00E+00  0000.00E+00  
500500.E+00  0000.00E+00  0000.00E+00  
506000.E+00  0000.00E+00  0000.00E+00  
511500.E+00  0000.00E+00  0000.00E+00  
517000.E+00  0000.00E+00  0000.00E+00  
522500.E+00  0000.00E+00  0000.00E+00  
528000.E+00  0000.00E+00  0000.00E+00  
533500.E+00  0000.00E+00  0000.00E+00  
539000.E+00  0000.00E+00  0000.00E+00  
544500.E+00  0000.00E+00  0000.00E+00  
550000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lo- multiply by Average Binding Energy =  3  eV/Vacancy
