====== H (10) into SS316L+Pb-4Bi                =======
        SRIM-2008.04
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer  1 : SS316L
Layer Width =     3.E+05 A ;
  Layer # 1- Density = 8.455E22 atoms/cm3 = 7.811 g/cm3
  Layer # 1- Fe = 68.4 Atomic Percent = 68.7 Mass Percent
  Layer # 1- Ni = 9.76 Atomic Percent = 10.3 Mass Percent
  Layer # 1- Cr = 17.6 Atomic Percent = 16.4 Mass Percent
  Layer # 1- Si = 1.05 Atomic Percent = .533 Mass Percent
  Layer # 1- Mn = 1.83 Atomic Percent = 1.80 Mass Percent
  Layer # 1- Mo = 1.23 Atomic Percent = 2.13 Mass Percent
Layer  2 : Pb-4Bi
Layer Width =     3.E+05 A ;
  Layer # 2- Density = 3.277E22 atoms/cm3 = 11.28 g/cm3
  Layer # 2- Pb = 96   Atomic Percent = 95.9 Mass Percent
  Layer # 2- Bi = 4    Atomic Percent = 4.03 Mass Percent
====================================================================
 Total Ions calculated =60430.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
363000.E+00  4831.13E-08  7304.96E-08  
368500.E+00  5604.98E-08  8028.50E-08  
374000.E+00  6609.30E-08  9919.84E-08  
379500.E+00  8108.25E-08  1049.46E-07  
385000.E+00  1035.49E-07  1205.42E-07  
390500.E+00  1363.62E-07  1374.48E-07  
396000.E+00  1749.19E-07  1461.63E-07  
401500.E+00  1938.02E-07  1424.81E-07  
407000.E+00  1868.73E-07  1218.47E-07  
412500.E+00  1449.73E-07  8283.45E-08  
418000.E+00  9003.96E-08  4625.91E-08  
423500.E+00  4122.88E-08  1904.27E-08  
429000.E+00  1529.64E-08  6619.59E-09  
434500.E+00  4203.21E-09  1565.85E-09  
440000.E+00  9146.57E-10  3326.46E-10  
445500.E+00  2286.64E-10  5137.26E-11  
451000.E+00  3008.74E-12  0000.00E+00  
456500.E+00  0000.00E+00  0000.00E+00  
462000.E+00  0000.00E+00  0000.00E+00  
467500.E+00  0000.00E+00  0000.00E+00  
473000.E+00  0000.00E+00  0000.00E+00  
478500.E+00  0000.00E+00  0000.00E+00  
484000.E+00  0000.00E+00  0000.00E+00  
489500.E+00  0000.00E+00  0000.00E+00  
495000.E+00  0000.00E+00  0000.00E+00  
500500.E+00  0000.00E+00  0000.00E+00  
506000.E+00  0000.00E+00  0000.00E+00  
511500.E+00  0000.00E+00  0000.00E+00  
517000.E+00  0000.00E+00  0000.00E+00  
522500.E+00  0000.00E+00  0000.00E+00  
528000.E+00  0000.00E+00  0000.00E+00  
533500.E+00  0000.00E+00  0000.00E+00  
539000.E+00  0000.00E+00  0000.00E+00  
544500.E+00  0000.00E+00  0000.00E+00  
550000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lo- multiply by Average Binding Energy =  2.875  eV/Vacancy
