      #Energy        TDOS-UP        TDOS-DOWN
     -20.39249       0.00000       0.00000
     -20.22149       0.00000       0.00000
     -20.05149       0.00000       0.00000
     -19.88049       0.00000       0.00000
     -19.71049       0.00000       0.00000
     -19.54049       0.00000       0.00000
     -19.36949       0.00000       0.00000
     -19.19949       0.00000       0.00000
     -19.02849       0.00000       0.00000
     -18.85849       0.00000       0.00000
     -18.68749       0.00000       0.00000
     -18.51749       0.00000       0.00000
     -18.34649       0.00000       0.00000
     -18.17649       0.00000       0.00000
     -18.00549       0.00000       0.00000
     -17.83549       0.00000       0.00000
     -17.66449       0.00000       0.00000
     -17.49449       0.00000       0.00000
     -17.32349       0.00000       0.00000
     -17.15349      -0.00000       0.00000
     -16.98249      -0.00000       0.00000
     -16.81249      -0.00000       0.00000
     -16.64149      -0.00107       0.00251
     -16.47149      -0.63410       0.71160
     -16.30149      16.82000     -19.56000
     -16.13049      13.64000     -10.87000
     -15.96049      -0.49650       0.38990
     -15.78949      -0.00057       0.00028
     -15.61949      -0.00000       0.00000
     -15.44849       0.00000       0.00000
     -15.27849       0.00000       0.00000
     -15.10749       0.00000       0.00000
     -14.93749       0.00000       0.00000
     -14.76649       0.00000       0.00000
     -14.59649       0.00000       0.00000
     -14.42549       0.00000       0.00000
     -14.25549       0.00000       0.00000
     -14.08449       0.00000       0.00000
     -13.91449       0.00000       0.00000
     -13.74349       0.00000       0.00000
     -13.57349       0.00000       0.00000
     -13.40249       0.00000       0.00000
     -13.23249       0.00000       0.00000
     -13.06249       0.00000       0.00000
     -12.89149       0.00000       0.00000
     -12.72149       0.00000       0.00000
     -12.55049       0.00000       0.00000
     -12.38049       0.00000       0.00000
     -12.20949       0.00000       0.00000
     -12.03949       0.00000       0.00000
     -11.86849       0.00000       0.00000
     -11.69849       0.00000       0.00000
     -11.52749       0.00000       0.00000
     -11.35749       0.00000       0.00000
     -11.18649       0.00000       0.00000
     -11.01649       0.00000       0.00000
     -10.84549       0.00000       0.00000
     -10.67549       0.00000       0.00000
     -10.50449       0.00000       0.00000
     -10.33449       0.00000       0.00000
     -10.16349       0.00000       0.00000
      -9.99349       0.00000       0.00000
      -9.82349       0.00000       0.00000
      -9.65249       0.00000       0.00000
      -9.48249       0.00000       0.00000
      -9.31149      -0.00000       0.00000
      -9.14149      -0.00000       0.00000
      -8.97049      -0.00000       0.00000
      -8.80049      -0.00000       0.00000
      -8.62949      -0.00039       0.00095
      -8.45949      -0.13660       0.18880
      -8.28849       3.80400      -5.10500
      -8.11849       2.43400      -0.98020
      -7.94749       1.74800      -0.78960
      -7.77749       1.34100      -2.02300
      -7.60649       1.07700      -0.55110
      -7.43649       3.07300      -2.02300
      -7.26549       0.19700      -2.34900
      -7.09549       1.65600       0.02834
      -6.92449       4.32600      -2.03100
      -6.75449       3.52500      -4.70400
      -6.58449       2.76700      -2.65900
      -6.41349       3.74200      -2.88100
      -6.24349       1.39500      -3.85500
      -6.07249       5.66100      -1.02700
      -5.90249       5.00500      -4.63700
      -5.73149       4.68100      -5.71200
      -5.56149       5.43200      -2.89500
      -5.39049       7.25900      -4.71700
      -5.22049       8.43200      -3.36100
      -5.04949      12.03000      -9.01400
      -4.87949      17.71000      -6.93800
      -4.70849      23.06000      -6.97800
      -4.53849      36.06000      -7.27500
      -4.36749      33.32000      -7.29800
      -4.19749      47.61000     -13.90000
      -4.02649      54.74000     -17.33000
      -3.85649      44.19000     -19.12000
      -3.68549      44.95000     -23.21000
      -3.51549      69.60000     -18.19000
      -3.34549      80.08000     -25.46000
      -3.17449      66.62000     -28.34000
      -3.00449      65.65000     -29.85000
      -2.83349      69.66000     -33.76000
      -2.66349      66.30000     -35.70000
      -2.49249      67.49000     -36.44000
      -2.32249      64.33000     -44.10000
      -2.15149      51.02000     -49.62000
      -1.98149      47.56000     -48.62000
      -1.81049      51.81000     -51.11000
      -1.64049      52.24000     -56.62000
      -1.46949      69.15000     -62.25000
      -1.29949      87.09000     -65.69000
      -1.12849      91.34000     -63.30000
      -0.95849      75.52000     -58.03000
      -0.78749      59.54000     -45.16000
      -0.61749      48.56000     -34.51000
      -0.44649      45.50000     -27.45000
      -0.27649      44.24000     -29.38000
      -0.10649      35.25000     -32.10000
       0.06451      28.32000     -37.86000
       0.23451      31.17000     -47.90000
       0.40551      37.73000     -54.44000
       0.57551      38.68000     -59.46000
       0.74651      38.25000     -68.87000
       0.91651      33.87000     -72.29000
       1.08751       3.07600     -73.44000
       1.25751      -0.12670     -89.80000
       1.42851      -0.00003     -93.98000
       1.59851      -0.00000     -99.06000
       1.76951       0.00000     -72.26000
       1.93951       0.00000     -50.85000
       2.11051       0.00000     -33.33000
       2.28051       0.00000      -8.57500
       2.45151       0.00000       0.33690
       2.62151       0.00000       0.00052
       2.79151       0.00000       0.00000
       2.96251       0.00000       0.00000
       3.13251       0.00000       0.00000
       3.30351       0.00000       0.00000
       3.47351       0.00000       0.00000
       3.64451       0.00000       0.00000
       3.81451       0.00000       0.00000
       3.98551       0.00000       0.00000
       4.15551       0.00000       0.00000
       4.32651       0.00000       0.00000
       4.49651       0.00000       0.00000
