      #Energy        TDOS-UP        TDOS-DOWN
     -21.41549      42.00123     -42.00007
     -21.24449      42.00123     -42.00007
     -21.07449      42.00123     -42.00007
     -20.90349      42.00123     -42.00007
     -20.73349      42.00123     -42.00007
     -20.56249      42.00123     -42.00007
     -20.39249      42.00123     -42.00007
     -20.22149      42.00123     -42.00007
     -20.05149      42.00123     -42.00007
     -19.88049      42.00123     -42.00007
     -19.71049      42.00123     -42.00007
     -19.54049      42.00123     -42.00007
     -19.36949      42.00123     -42.00007
     -19.19949      42.00123     -42.00007
     -19.02849      42.00123     -42.00007
     -18.85849      42.00123     -42.00007
     -18.68749      42.00123     -42.00007
     -18.51749      42.00123     -42.00007
     -18.34649      42.00123     -42.00007
     -18.17649      42.00123     -42.00007
     -18.00549      42.00123     -42.00007
     -17.83549      42.00123     -42.00007
     -17.66449      42.00123     -42.00007
     -17.49449      42.00123     -42.00007
     -17.32349      42.00123     -42.00007
     -17.15349      42.00123     -42.00007
     -16.98249      42.00123     -42.00007
     -16.81249      42.00123     -42.00007
     -16.64149      42.00114     -41.99986
     -16.47149      41.94700     -41.93899
     -16.30149      43.32663     -43.54556
     -16.13049      45.92294     -46.13931
     -15.96049      47.04325     -47.03260
     -15.78949      47.00088     -46.99935
     -15.61949      47.00083     -46.99932
     -15.44849      47.00083     -46.99932
     -15.27849      47.00083     -46.99932
     -15.10749      47.00083     -46.99932
     -14.93749      47.00083     -46.99932
     -14.76649      47.00083     -46.99932
     -14.59649      47.00083     -46.99932
     -14.42549      47.00083     -46.99932
     -14.25549      47.00083     -46.99932
     -14.08449      47.00083     -46.99932
     -13.91449      47.00083     -46.99932
     -13.74349      47.00083     -46.99932
     -13.57349      47.00083     -46.99932
     -13.40249      47.00083     -46.99932
     -13.23249      47.00083     -46.99932
     -13.06249      47.00083     -46.99932
     -12.89149      47.00083     -46.99932
     -12.72149      47.00083     -46.99932
     -12.55049      47.00083     -46.99932
     -12.38049      47.00083     -46.99932
     -12.20949      47.00083     -46.99932
     -12.03949      47.00083     -46.99932
     -11.86849      47.00083     -46.99932
     -11.69849      47.00083     -46.99932
     -11.52749      47.00083     -46.99932
     -11.35749      47.00083     -46.99932
     -11.18649      47.00083     -46.99932
     -11.01649      47.00083     -46.99932
     -10.84549      47.00083     -46.99932
     -10.67549      47.00083     -46.99932
     -10.50449      47.00083     -46.99932
     -10.33449      47.00083     -46.99932
     -10.16349      47.00083     -46.99932
      -9.99349      47.00083     -46.99932
      -9.82349      47.00083     -46.99932
      -9.65249      47.00083     -46.99932
      -9.48249      47.00083     -46.99932
      -9.31149      47.00083     -46.99932
      -9.14149      47.00083     -46.99932
      -8.97049      47.00083     -46.99932
      -8.80049      47.00083     -46.99932
      -8.62949      47.00080     -46.99924
      -8.45949      46.98912     -46.98307
      -8.28849      47.30172     -47.40211
      -8.11849      47.83342     -47.92079
      -7.94749      48.18988     -48.07164
      -7.77749      48.45318     -48.31138
      -7.60649      48.65928     -48.53078
      -7.43649      49.01301     -48.75019
      -7.26549      49.29174     -49.12285
      -7.09549      49.44968     -49.32065
      -6.92449      49.95957     -49.49135
      -6.75449      50.62876     -50.06542
      -6.58449      51.16507     -50.69302
      -6.41349      51.71987     -51.16523
      -6.24349      52.15773     -51.73938
      -6.07249      52.75916     -52.15551
      -5.90249      53.66830     -52.63829
      -5.73149      54.49390     -53.52040
      -5.56149      55.35590     -54.25404
      -5.39049      56.43764     -54.90286
      -5.22049      57.77508     -55.59140
      -5.04949      59.51920     -56.64620
      -4.87949      62.05413     -58.00590
      -4.70849      65.52923     -59.19205
      -4.53849      70.56842     -60.40693
      -4.36749      76.48214     -61.64908
      -4.19749      83.38034     -63.45593
      -4.02649      92.10432     -66.11787
      -3.85649     100.53678     -69.22474
      -3.68549     108.13477     -72.83281
      -3.51549     117.89863     -76.36161
      -3.34549     130.65685     -80.08219
      -3.17449     143.16107     -84.66792
      -3.00449     154.43532     -89.62784
      -2.83349     165.96869     -95.04974
      -2.66349     177.55747    -100.97028
      -2.49249     188.96128    -107.11925
      -2.32249     200.19717    -113.98421
      -2.15149     210.02922    -121.97259
      -1.98149     218.43185    -130.34624
      -1.81049     226.90181    -138.84689
      -1.64049     235.77069    -148.02944
      -1.46949     246.11756    -158.16152
      -1.29949     259.43494    -169.06669
      -1.12849     274.64371    -180.06137
      -0.95849     288.86630    -190.40313
      -0.78749     300.37836    -199.19870
      -0.61749     309.59244    -205.98951
      -0.44649     317.60980    -211.27077
      -0.27649     325.25894    -216.11477
      -0.10649     332.03440    -221.35512
       0.06451     337.45290    -227.31827
       0.23451     342.52362    -234.62817
       0.40551     348.39643    -243.35129
       0.57551     354.90936    -253.05974
       0.74651     361.46662    -263.99816
       0.91651     367.61388    -276.03016
       1.08751     370.76304    -288.45170
       1.25751     371.01443    -302.36573
       1.42851     371.00362    -318.03052
       1.59851     371.00362    -334.48461
       1.76951     371.00362    -349.08735
       1.93951     371.00362    -359.58083
       2.11051     371.00362    -366.75605
       2.28051     371.00362    -370.32790
       2.45151     371.00362    -371.03008
       2.62151     371.00362    -371.00132
       2.79151     371.00362    -371.00128
       2.96251     371.00362    -371.00128
       3.13251     371.00362    -371.00128
       3.30351     371.00362    -371.00128
       3.47351     371.00362    -371.00128
       3.64451     371.00362    -371.00128
       3.81451     371.00362    -371.00128
       3.98551     371.00362    -371.00128
       4.15551     371.00362    -371.00128
       4.32651     371.00362    -371.00128
       4.49651     371.00362    -371.00128
